iter	MultiClass
445	0.01471285692
446	0.01467943418
447	0.01463633132
448	0.01461030414
449	0.01459884843
450	0.01455137936
451	0.01453957934
452	0.01451282112
453	0.0144963002
454	0.01448212435
455	0.01445646922
456	0.01444095476
457	0.0144072176
458	0.01438747942
459	0.01434359159
460	0.01433693163
461	0.0143170352
462	0.01430519302
463	0.01427229041
464	0.01424251385
465	0.01422579092
466	0.01414070754
467	0.01411661302
468	0.0140785292
469	0.01405177726
470	0.01400046177
471	0.01398026883
472	0.01395230231
473	0.01393292019
474	0.01390779141
475	0.01387530223
476	0.01377829074
477	0.01376841201
478	0.01374578383
479	0.0137225074
480	0.01370238922
481	0.01365126687
482	0.01363846215
483	0.0136038647
484	0.01357369832
485	0.01350795925
486	0.01347087933
487	0.01344381545
488	0.01340262832
489	0.01338038325
490	0.01337162487
491	0.0133570647
492	0.01333129198
493	0.01332133565
494	0.01324790859
495	0.01321130417
496	0.013185315
497	0.01316120945
498	0.0131420571
499	0.01309625171
500	0.01306669202
501	0.01305290955
502	0.01303477797
503	0.01294792128
504	0.0129356734
505	0.0128948412
506	0.01284621927
507	0.01282948646
508	0.01279057911
509	0.01275916921
510	0.01273825454
511	0.01271828977
512	0.0127022232
513	0.0126476238
514	0.01262757861
515	0.01261191207
516	0.01259277576
517	0.01258032228
518	0.01254077694
519	0.01252189823
520	0.01249546845
521	0.01247544375
522	0.01246660527
523	0.01244992633
524	0.0124420132
525	0.01241117794
526	0.01239631424
527	0.01238801017
528	0.01237796415
529	0.01233769693
530	0.01231399409
531	0.01228903806
532	0.0122750737
533	0.01223924238
534	0.01221967731
535	0.01217881787
536	0.01216995544
537	0.01215943308
538	0.01214499362
539	0.01213123617
540	0.0120803259
541	0.01205800997
542	0.01204765233
543	0.01202830925
544	0.0120098955
545	0.01199574586
546	0.01196015446
547	0.01193754766
548	0.01192550462
549	0.01189997872
550	0.01186749557
551	0.01183324436
552	0.01176179768
553	0.01173920827
554	0.01171704019
555	0.01170610793
556	0.01167824257
557	0.01166973723
558	0.01160440082
559	0.01155897745
560	0.01153122758
561	0.01151261474
562	0.01150352208
563	0.01148504619
564	0.01145244003
565	0.01142141194
566	0.01140515455
567	0.01139303246
568	0.01135796926
569	0.01134098765
570	0.01131867657
571	0.01130799422
572	0.01130029395
573	0.01128108338
574	0.01127247387
575	0.0112571563
576	0.01123764797
577	0.01121168497
578	0.01119617002
579	0.01118112984
580	0.01113539657
581	0.01108842883
582	0.01108154912
583	0.0110711309
584	0.01104725001
585	0.01102907932
586	0.01100629798
587	0.01097764998
588	0.010961383
589	0.01094782214
590	0.01092467218
591	0.01088452344
592	0.01085902193
593	0.01083025625
594	0.01081325337
595	0.01080334502
596	0.01079687706
597	0.01076832309
598	0.01075946525
599	0.01075148977
600	0.01071502519
601	0.01069567436
602	0.01067296601
603	0.01064995969
604	0.01064037518
605	0.01062412313
606	0.01061669523
607	0.01058898352
608	0.01056609997
609	0.01054245188
610	0.01052451861
611	0.01049792223
612	0.01048857806
613	0.01046596295
614	0.01044862237
615	0.01042666118
616	0.01040596129
617	0.01039875849
618	0.01036556868
619	0.01035057194
620	0.01033707592
621	0.01031844739
622	0.01028277276
623	0.01027265304
624	0.01025858552
625	0.01023470707
626	0.01020750014
627	0.01019259109
628	0.01017283667
629	0.0101428018
630	0.01011647463
631	0.01009723863
632	0.01006575184
633	0.01005623345
634	0.0100276683
635	0.01001020069
636	0.009992366608
637	0.009983608043
638	0.009951457451
639	0.009942789439
640	0.009926514148
641	0.009911474915
642	0.009895242997
643	0.009877630208
644	0.009850411946
645	0.009831819234
646	0.009820037948
647	0.009792618157
648	0.009776633809
649	0.009750447103
650	0.009732033552
651	0.009715762617
652	0.00971028988
653	0.009684799356
654	0.009676990398
655	0.009642810721
656	0.009626756556
657	0.009597118091
658	0.009587754038
659	0.009560332088
660	0.009544486877
661	0.009538291751
662	0.009521470808
663	0.009509218831
664	0.009499307744
665	0.009460102829
666	0.009445758137
667	0.009428637045
668	0.009418040471
669	0.009406037543
670	0.009392683571
671	0.009371302874
672	0.009356708114
673	0.009346786158
674	0.009329399487
675	0.009320161445
676	0.009313103144
677	0.009302401693
678	0.009276033363
679	0.009261517346
680	0.009209327376
681	0.00920328852
682	0.009187706498
683	0.009169550437
684	0.009156245285
685	0.009143275239
686	0.009130019312
687	0.009086023568
688	0.009076940218
689	0.00905323936
690	0.009017822228
691	0.009000403294
692	0.008986260527
693	0.00895769934
694	0.008933795644
695	0.00892185194
696	0.008914114226
697	0.00890831472
698	0.008899469204
699	0.008883302507
700	0.008874506174
701	0.008860828795
702	0.008849402417
703	0.00884170749
704	0.008826025523
705	0.008778172226
706	0.008750571952
707	0.008735409822
708	0.008721234703
709	0.008711042071
710	0.008703075898
711	0.008685414308
712	0.008679123973
713	0.008665905432
714	0.008658287053
715	0.008646305311
716	0.008624816301
717	0.008618696563
718	0.008594340743
719	0.00857850524
720	0.008566389894
721	0.00856127657
722	0.008549032843
723	0.008544194516
724	0.008523644107
725	0.008506410991
726	0.008487526819
727	0.008453926452
728	0.008444923724
729	0.008429822735
730	0.008407755122
731	0.008394967895
732	0.008385738223
733	0.008376771277
734	0.008373289494
735	0.008354586041
736	0.008338553623
737	0.008326476372
738	0.008312670219
739	0.008303117239
740	0.008294288041
741	0.008281059486
742	0.008272013372
743	0.008264318564
744	0.008255267484
745	0.008245126925
746	0.008237203562
747	0.008230610283
748	0.008210864206
749	0.008201330887
750	0.008186659236
751	0.008180190513
752	0.008166775589
753	0.008144884668
754	0.008134004881
755	0.008120566553
756	0.008104048952
757	0.008069345732
758	0.008060701366
759	0.008045579142
760	0.008019057898
761	0.007996588114
762	0.007983291325
763	0.007959597862
764	0.007944373439
765	0.007935227007
766	0.007918501966
767	0.007908497422
768	0.007899417613
769	0.007890719436
770	0.007878325631
771	0.007847473634
772	0.007836373465
773	0.007827346743
774	0.007810929109
775	0.007802199019
776	0.007789003553
777	0.007773078438
778	0.007761898984
779	0.007750139272
780	0.007727533391
781	0.007719913178
782	0.007702471176
783	0.007695417855
784	0.007673318995
785	0.007660049052
786	0.007647410187
787	0.007633336895
788	0.007624567699
789	0.007618417773
790	0.007609084348
791	0.007599619346
792	0.00758864635
793	0.00757216604
794	0.007559384803
795	0.007550431878
796	0.007543947964
797	0.007531639426
798	0.007523908291
799	0.007522763152
800	0.007512680058
801	0.007499120694
802	0.007490768383
803	0.007477709876
804	0.007469905977
805	0.007466322386
806	0.00745589162
807	0.007450474281
808	0.007441476698
809	0.007429180209
810	0.007425209715
811	0.007413435501
812	0.007396770484
813	0.007386045137
814	0.007365488291
815	0.007356421269
816	0.007353090126
817	0.007343895123
818	0.007335450878
819	0.007329932377
820	0.007322561391
821	0.007316981846
822	0.007311586292
823	0.007292003726
824	0.007279095778
825	0.007274390837
826	0.00725649581
827	0.007237547707
828	0.007222822256
829	0.007212228233
830	0.007202921361
831	0.007197335351
832	0.007189022109
833	0.007174739359
834	0.007171329547
835	0.007163666094
836	0.007146848544
837	0.007139407821
838	0.007133040594
839	0.007108035561
840	0.007100438211
841	0.007096486283
842	0.007092688526
843	0.007080838929
844	0.007073015494
845	0.007065480185
846	0.007060550868
847	0.007051619766
848	0.007035212123
849	0.007029310648
850	0.007018263843
851	0.007008765837
852	0.007003760419
853	0.007000238329
854	0.006995125792
855	0.006963702426
856	0.006953219471
857	0.006929687598
858	0.006925389975
859	0.006904609124
860	0.006896986505
861	0.006893691815
862	0.006884461481
863	0.006875005319
864	0.006856233313
865	0.006848514237
866	0.00683651302
867	0.006832877481
868	0.006830653446
869	0.006816273714
870	0.006797016423
871	0.006793683653
872	0.006788091568
873	0.006775034922
874	0.006768951009
875	0.006753414034
876	0.00674900451
877	0.00673700686
878	0.006726601317
879	0.006712395266
880	0.006699596855
881	0.006682544434
882	0.006654143133
883	0.006638259789
884	0.006632444871
885	0.006630365165
886	0.006616579034
887	0.006604652763
888	0.006577211365
889	0.006569582153
890	0.006547429912
891	0.006535102994
892	0.006524832869
893	0.006515996938
894	0.006508569984
895	0.006497567956
896	0.006484005776
897	0.006471820359
898	0.006464073096
899	0.006449371775
900	0.006443939501
901	0.006434447082
902	0.006428454979
903	0.006417226465
904	0.006407870088
905	0.006394456524
906	0.00638431764
907	0.006382150991
908	0.006379173592
909	0.006365334809
910	0.00635814877
911	0.006349382652
912	0.006345783632
913	0.006333244444
914	0.006327950663
915	0.006322197122
916	0.006308943322
917	0.006305233271
918	0.006301656694
919	0.006297864618
920	0.006291617935
921	0.006286063129
922	0.006279782747
923	0.006271501973
924	0.006263958086
925	0.006251005559
926	0.006240708339
927	0.00623282513
928	0.006227751163
929	0.006222394113
930	0.006210784502
931	0.006205373446
932	0.006194772468
933	0.006188281642
934	0.006183282947
935	0.006176363582
936	0.006161681263
937	0.00615201788
938	0.006144481417
939	0.00612996977
940	0.006127454841
941	0.006118599704
942	0.006112453976
943	0.006095664534
944	0.006091541535
945	0.006086073232
946	0.006081272507
947	0.006075083308
948	0.00606497622
949	0.006054044379
950	0.006048690078
951	0.006042136319
952	0.006030126209
953	0.006011335094
954	0.005996918485
955	0.005982755714
956	0.005975431411
957	0.0059522105
958	0.005946897504
959	0.005939250777
960	0.005932496422
961	0.005926316469
962	0.005920267051
963	0.005914129636
964	0.005911975248
965	0.00590601075
966	0.005896630109
967	0.005878071312
968	0.005870955121
969	0.005866908555
970	0.005858787689
971	0.005851664508
972	0.005846424716
973	0.005842749137
974	0.005819592087
975	0.005806300713
976	0.005799074201
977	0.005792028754
978	0.005785667704
979	0.005779091389
980	0.005770416776
981	0.005764399868
982	0.00575369036
983	0.005740492958
984	0.005734606164
985	0.005727418074
986	0.005720528706
987	0.005704747283
988	0.005699552265
989	0.005692998204
990	0.005682032439
991	0.005675476161
992	0.005669198673
993	0.005666118189
994	0.005660104527
995	0.005654547737
996	0.005650839192
997	0.005642821006
998	0.005639014916
999	0.005632689628
